episode,name,line
08x06,Unknown,"Yes, I said that Nick."
08x06,Unknown,Right.
08x06,Unknown,But we also win the right to walk tall.
08x06,Unknown,Oh!
08x06,Unknown,The right to call ourselves champions.
08x06,Unknown,Yeah. So we are gonna go out and we are gonna wipe the floor with those accountants!
08x06,Unknown,"And afterwards, we will feast like kings on Southwest Fajitas and Cajun shrimp!"
08x06,Unknown,"And that check, that check will be marginally less expensive!"
08x06,Unknown,Yeah! Yeah!
08x06,Unknown,"Now, they're probably gonna have to pay full price for that meal."
08x06,Unknown,(sighs)
08x06,Unknown,"Nick, you are so sweet, but I just..."
08x06,Unknown,"Good news is it doesn't really matter if it takes my groin pull a little longer to heal, so I may as well start having sex again."
08x06,Unknown,Listening.
08x06,Unknown,Sickening.
08x06,Unknown,Exiting.
08x06,Unknown,Nick... Huh?
08x06,Unknown,I just...
08x06,Unknown,Ah... I...
08x06,Unknown,Hmm? Um...
08x06,Unknown,Mm-hmm?
08x06,Unknown,Oh...
08x06,Unknown,What do you think?
08x06,Unknown,(moans)
08x06,Unknown,I think I am suddenly in the mood for something hot.
08x06,Unknown,I see. Sounds like I should order some cappuccinos.
08x06,Unknown,Don't talk till tomorrow morning.
08x06,Unknown,"She can't go home with you, Nick."
08x06,Unknown,Barney? Why not?
08x06,Unknown,Because Robin and I are in love.
08x06,Unknown,"Barney, what are you doing here?"
08x06,Unknown,Taking care of something you clearly can't do on your own.
08x06,Unknown,"I'm sorry, but you and Robin are done."
08x06,Unknown,"What? Robin, what is this?"
08x06,Unknown,"Barney, look, I-I know what you're doing, okay?"
08x06,Unknown,Please stop.
08x06,Unknown,"Robin doesn't want to hurt your feelings because you're a nice guy, but she thinks you're stupid and she hates you."
08x06,Unknown,You're welcome.
08x06,Unknown,Stop doing this.
08x06,Unknown,"I love her, Nick."
08x06,Unknown,"Look, he doesn't love me."
08x06,Unknown,He's just saying this because...
08x06,Unknown,"I love everything about her, and I'm not a guy who says that lightly."
08x06,Unknown,I'm a guy who has faked love his entire life.
08x06,Unknown,"I thought love was just something idiots thought they felt, but this woman has a hold on my heart that I could not break if I wanted to, and there have been times that I wanted to."
08x06,Unknown,"It has been overwhelming and humbling and even painful at times, but I could not stop loving her any more than I could stop breathing."
08x06,Unknown,"I am hopelessly, irretrievably in love with her."
08x06,Unknown,More than she knows.
08x06,Unknown,"Robin, is this true?"
08x06,Unknown,You heard him.
08x06,(voice breaking),"Oh, wow, it feels like I have a pulled groin muscle in my heart."
08x06,Unknown,"Nick, I-I'm so sorry."
08x06,Unknown,(sobbing) I just think that maybe...
08x06,(sobbing),Pardon me.
08x06,Unknown,But did you just also get your heart broken?
08x06,Unknown,Yes.
08x06,(sobbing),"I just got my heart broken, too!"
08x06,Unknown,"Well, do the... the two of you..."
08x06,Unknown,...want to come back to my place?
08x06,Unknown,Yes. Yes. Come on.
08x06,Unknown,Narrator
08x06,Unknown,"Thus concluded the Autumn of Breakups,"
08x06,Unknown,Wow.
08x06,"Crazy, right? LILY","Yeah, you know what would be really crazy?"
08x06,Unknown,"If all of 'em got it on-- Barney, Robin, Nick, and those two women, and you just know Nadia's watching in the corner with her pet snake."
08x06,Unknown,"Okay, why aren't you two having sex?"
08x06,Unknown,What?
08x06,Unknown,Excuse me?
08x06,Unknown,"Lily has been slobbering over Robin's sex life like a cartoon hobo watching a pie cool on a windowsill, and you--"
08x06,Unknown,the only other time you've ever exercised this seriously was when Lily had mono freshman year and I caught you doing one-armed push-ups with your genitals over a bowl of ice.
08x06,Unknown,"So, when did you stop doing it and why?"
08x06,Unknown,"It was, you know, before Marvin was born."
08x06,Unknown,What? Th-That's insane.
08x06,Unknown,"Well, you have to wait a while after having a kid, and, and then you're exhausted from being up all night."
08x06,Unknown,And then this uncanny phenomenon began.
08x06,Unknown,(Marvin crying over monitor)
08x06,Unknown,(crying stops)
08x06,Unknown,(crying resumes)
08x06,Unknown,(crying stops)
08x06,Unknown,(staccato crying)
08x06,Unknown,"Wow, you guys got to fix this."
08x06,Unknown,It's not that easy.
08x06,Unknown,(Marvin crying)
08x06,Unknown,"Ted, having a kid changes things."
08x06,Unknown,"You don't have the time or energy, you're never alone."
08x06,Unknown,Come here.
08x06,Unknown,What are you doing?
08x06,Unknown,Taking Marvin for a walk so you guys can have some privacy.
08x06,Unknown,"Oh, Ted, come on, that's, that's just not the way that it works."
08x06,Unknown,"Yeah, it's not like we can have sex on cue."
08x06,Unknown,"Yeah, I'll give you guys plenty of time."
08x06,Unknown,"Maybe I'll even swing by the gym, show Marvin where his Uncle Ted made ""the shot."""
08x06,Unknown,"If I'm late, it's 'cause I've been delayed by autograph seekers."
08x06,Unknown,"Oh, forgot Marvin's diaper bag."
08x06,Unknown,Yowza!
08x06,Unknown,Okay.
08x06,Unknown,And the Oscar for Best Fake Romantic Speech goes to Barney Stinson.
08x06,Unknown,"I'd like to thank all the ladies over the years with whom I've practiced fake romantic speeches and, of course, Robin Scherbatsky for being so hypnotized by hog that she needed me to come and save her."
08x06,Unknown,You know what? I didn't need your help.
08x06,Unknown,You were this close to ripping off his misbuttoned shirt and pulling down his inside-out underpants.
08x06,Unknown,"I'll give you this, you were pretty convincing."
08x06,Unknown,"Hey, tricking good-looking idiots is kind of my thing."
08x06,Unknown,No.
08x06,Unknown,(chuckles)
08x06,Unknown,"I mean, you were really convincing."
08x06,Unknown,Please.
08x06,Unknown,I was bro-ing you out.
08x06,Unknown,I'm just glad he bought it so quick.
08x06,Unknown,"Any longer, I'd have had to kiss you."
08x06,Unknown,(phone rings)
08x06,Unknown,(sighs)
08x06,Unknown,Hello.
08x06,Unknown,PATRICE
08x06,,"Whoo, oh, my God, Robin, BFF Fun Day!"
08x06,Unknown,That's the most amazing thing ever.
08x06,Unknown,"Like, you totally read my mind... Hey, Patrice."
08x06,Unknown,"Oh, you got the invite, great."
08x06,Unknown,"Uh, yeah, uh, let me call you back."
08x06,Unknown,"This is so fantastic, I can't even catch my breath."
08x06,Unknown,"Mm-hmm, yeah."
08x06,Unknown,"Yeah, yeah, yeah!"
08x06,Unknown,You know what I forgot to do?
08x06,Unknown,"(""Signed, Sealed, Delivered"" by Stevie Wonder playing)"
08x06,Unknown,"♪ Like a fool, I went and stayed too long ♪"
08x06,Unknown,♪ Now I'm wondering if your love's still strong ♪
08x06,Unknown,"♪ Ooh, baby, here I am"
08x06,Unknown,"♪ Signed, sealed, delivered, I'm yours. ♪"
08x06,Unknown,"Hey, T-Squares."
08x06,Unknown,"Well, bad news."
08x06,Unknown,Heard back from the league office.
08x06,Unknown,My shot is not going to count.
08x06,Unknown,"But onwards and upwards, right?"
08x06,Unknown,(chuckles)
08x06,Unknown,"What do you cats want to rap about, huh?"
08x06,Unknown,"Listen, Coach... you're great."
08x06,Unknown,And we all really want to stay friends.
08x06,Unknown,"I can change, I can..."
08x06,Unknown,"Come on, we, we had some good times."
08x06,Unknown,Things have been weird lately and...
08x06,Unknown,Is there another architect? Just tell me.
08x07,Unknown,"Guys, I'm going through something kinda hard."
08x07,Unknown,"Since Quinn and I broke up, she's gone back to dancing at The Lusty Leopard, and it's just really  tough because... 'Cause you have to find a new strip club?"
08x07,Unknown,I have to find a new strip club!
08x07,Unknown,I've been going to The Lusty Leopard for seven years.
08x07,Unknown,Wow. That's like
08x07,Unknown,49 in perv years.
08x07,Unknown,Sixty-nine. Self-five.
08x07,Unknown,"Look... without my open wallet, The Lusty Leopard would be nothing."
08x07,Unknown,"Thanks to me, they've been able to expand and take over that soup kitchen next door."
08x07,Unknown,"Now I'm a free agent, and all the strip clubs are after me."
08x07,Unknown,"Mr. Stinson, we might not have the best strippers at Moneyballs, but we use sabermetrics to get you a stripper with a five body, sure, and another with a butter face, but together, with their tireless grinding, we guarantee a high on-pants percentage."
08x07,Unknown,"I gotta be honest with you, Fred, I can't really see myself signing with the Golden Oldies."
08x07,Unknown,"Well, that's what everyone says... at first."
08x07,Unknown,But our GILFs have got class.
08x07,Unknown,"They've got maturity and experience, and the kind of mind-blowing flexibility that only comes from advanced hip dysplasia."
08x07,Unknown,"Barney, the Lusty Leopard would be lost without you."
08x07,Unknown,I think you're really gonna like a couple of the girls we just pulled up from the minors.
08x07,Unknown,Don't leave us!
08x07,Unknown,"Wow, you're like the LeBron James of strip clubs."
08x07,Unknown,"Actually, you're probably tied with LeBron James for that title."
08x07,Unknown,(scoffs) LeBron isn't all that.
08x07,Unknown,The Cavs are doing great without him.
08x07,Unknown,Yeah!
08x07,Unknown,"Hey, guys, you will never believe who I ran into outside of work today."
08x07,Unknown,"It wasn't the guy handing out coupons in the hot dog costume, was it?"
08x07,Unknown,"Baby, there's no reason to be scared of him."
08x07,Unknown,I'm not scared of him.
08x07,Unknown,It's totally normal to see a hot dog with a face.
08x07,Unknown,"No, it was Brad, my old law school buddy."
08x07,Unknown,I almost didn't recognize him.
08x07,Unknown,Marshall?
08x07,Unknown,Brad?!
08x07,Unknown,Bro!
08x07,Unknown,"Oh, hey!"
08x07,Unknown,What a kick-ass day!
08x07,Unknown,"I run into you, some sucker throws away most of a perfectly good hot dog..."
08x07,Unknown,...kick-ass day!
08x07,Unknown,You still doing corporate law?
08x07,Unknown,I got downsized two years ago.
08x07,Unknown,It's been rough.
08x07,Unknown,Going through a little bit of a depresh.
08x07,Unknown,"But just today, boom!"
08x07,Unknown,Huge job prospect.
08x07,Unknown,Here's your application.
08x07,Unknown,Just tell them I sent you.
08x07,Unknown,I bet you could fit in the bratwurst.
08x07,Unknown,Bratwurst with a face.
08x07,Unknown,What'd I tell you?
08x07,Unknown,Looks like I'm about to be on a roll.
08x07,Unknown,Sounds like that guy could use some help.
08x07,Unknown,I know! That's why I said...
08x07,Unknown,"You know, I'm at Honeywell & Cootes, and they're looking to hire an associate."
08x07,Unknown,I could totally recommend you.
08x07,Unknown,(all groan)
08x07,Unknown,Leave the wounded behind!
08x07,Unknown,♪ How I Met Your Mother 8x07 ♪
08x07,Unknown,The Stamp Tramp
08x07,Unknown,"Original Air Date on November 19, 2012"
08x07,Unknown,'Cause Brad is an old friend who needs a job.
08x07,Unknown,Why shouldn't I give him the old Marshall Eriksen Stamp of Approval?
08x07,Unknown,"Marshall, you're a stamp tramp."
08x07,Unknown,How dare you!
08x07,Unknown,And what is that?!
08x07,Unknown,You give your stamp of approval to everything.
08x07,Unknown,It's become meaningless.
08x07,Unknown,It's like when my mom likes a movie.
08x07,Unknown,It just means Richard Dreyfuss is in it.
08x07,Unknown,"Marshall, you love everything and everyone."
08x07,Unknown,"It's-It's what I love about you, but it's also why your stamps are total crap."
08x07,Unknown,Give me one example.
08x07,Unknown,How about when you turned your boss into a fountain of bodily fluids?
08x07,Unknown,You guys like it?
08x07,Unknown,"I'll be waiting for you in hell, Eriksen."
08x07,Unknown,(vomits)
08x07,Unknown,(all groaning with disgust)
08x07,Unknown,"In my defense, that restaurant's health rating had just gone from an ""F"" to a ""D,"" and I wanted to reward that."
08x07,Unknown,"Marshall, you're already on thin ice with that horrible Honeywell guy."
08x07,Unknown,Don't risk screwing things up more right before your biggest case ever.
08x07,Unknown,"Okay, Honeywell is not horrible, he just has a bad temper sometimes."
08x07,Unknown,And he holds a grudge.
08x07,Unknown,He's kind of defensive about his height.
08x07,Unknown,And he's cheap.
08x07,Unknown,And he made those secretaries cry.
08x07,Unknown,"But, deep down, he is a great guy."
08x07,Unknown,"Heck, he gets my stamp, too."
08x07,Unknown,Stamp tramp.
08x07,Unknown,"Well, maybe this isn't the moment to stick your neck out for Brad."
08x07,Unknown,"Well, that's not how I was raised."
08x07,Unknown,"Back in St. Cloud, we believe in people, people like Gudren Olsen, the town wino who became our mayor."
08x07,Unknown,They even wound up naming a bridge after him.
08x07,Unknown,The one he drove off.
08x07,Unknown,"Marshall, why can't you be more like your wife?"
08x07,Unknown,Lily's stamp is gold.
08x07,Unknown,I'm reading this book because of her.
08x07,Unknown,(bell dings)
08x07,Unknown,I'm drinking this beer because she recommended it.
08x07,Unknown,(bell dings)
08x07,Unknown,I'm even wearing this bra because of a lingerie store Lily told me about.
08x07,Unknown,(bell dings twice)
08x07,Unknown,"Uh, if anyone's got the golden stamp, it's old Teddy Westside over here."
08x07,Unknown,Please. You're a piggyback stamper.
08x07,Unknown,How dare you!
08x07,Unknown,And what is that?!
08x07,Unknown,Allow us to demonstrate. Lily?
08x07,Unknown,"Hey, guys, I just found a great new sushi restaurant."
08x07,Unknown,It's called Katsu...
08x07,Unknown,...yoku. Katsuyoku.
08x07,Unknown,My idea. I'm Ted.
08x07,Unknown,Nailed it. Totally.
08x07,Unknown,"Okay, Ted, name one cool thing you've given your stamp to first... Dr. Berkowitz."
08x07,Unknown,"...that isn't an ear, nose and throat doctor."
08x07,Unknown,"Man, these strip clubs want me so bad."
08x07,Unknown,"They're sending me T-shirts, beer cozies."
08x07,Unknown,Sticky's even sent me a boob-shaped hand-sanitizer dispenser.
08x07,Unknown,It's clean and dirty at the same time.
08x07,Unknown,That's it? T-shirts and beer cozies?
08x07,Unknown,"That's disrespect, son!"
08x07,Here's what you do,hit a few strip clubs in Jersey and Long Island.
08x07,Unknown,Jersey? Long Island?
08x07,Unknown,Why would I go to a Third World nation to get my knob wobbled?
08x07,Unknown,"Well, you wouldn't."
08x07,Unknown,"But when the clubs in the city hear you're sniffing around across the river, those beer cozies and T-shirts turn into Rolexes and fur coats."
08x07,Unknown,"Especially from that strip club, Fur Coats."
08x07,Unknown,Wow. That's genius.
08x07,Unknown,You're hired.
08x07,Unknown,What do you mean?
08x07,Unknown,I want you to be my strip club agent.
08x07,Unknown,What is wrong with you?
08x07,Unknown,"Well, I just figured I'd ask--"
08x07,Unknown,"No, I was talking to myself, because, for some reason, I really want to do that!"
08x07,Unknown,(laughs)
08x07,Unknown,Oh! Oh! What am I wearing?
08x07,Unknown,"Just proof of a stamp I know I gave first, from a little band called..."
08x07,Unknown,Dishwalla.
08x07,Unknown,Who?
08x07,Unknown,Dishwalla! Come on!
08x07,Unknown,"They had that whole, ""Tell Me All Your Thoughts on God"" song."
08x07,Unknown,All
08x07,,Oh...
08x07,Unknown,"Look, I'm not saying they're my favorite band, but for a little while in college, we were all into that song, and it was all thanks to me."
08x07,Unknown,But I turned you on to Dishwalla.
08x07,Unknown,No way! I played them on my radio show.
08x07,Unknown,"I mean, pirate DJ Dr. X played them on his beloved radio show."
08x07,Unknown,"We all know you were Dr. X, Ted!"
08x07,Unknown,And I'm the one who got us into that song.
08x07,Unknown,"No! No! On his beloved radio show, Dr. X pointed out that the chorus went, ""Tell me all your thoughts on God"""
08x07,Unknown,♪ 'Cause I really want to meet her. ♪
08x07,Unknown,Her.
08x07,Unknown,God's a woman.
08x07,Unknown,(mimics expl*si*n)
08x07,Unknown,And it blew the minds of everyone listening to Dr. X that night.
08x07,Unknown,Which was pretty much everyone on campus... including me.
08x07,Unknown,I'm not Dr. X.
08x07,Unknown,"Oh, so you're saying credit for the stamp goes to Dr. X then, not you."
08x07,Unknown,(exhales)
08x07,Unknown,Okay... I'm gonna tell you guys something right now.
08x07,Unknown,Take a sip. Follow my lead.
08x07,Unknown,(exhales)
08x07,Unknown,I'm Dr. X.
08x07,Unknown,All
08x07,,No!
08x07,Unknown,"I hope this works out, bro."
08x07,Unknown,I couldn't even get my leg in that bratwurst outfit.
08x07,Unknown,Don't be nervous. Honeywell is gonna love you.
08x07,Unknown,Sweet! Freebie muff-tops!
08x07,Unknown,Can I pour you a pocket of coffee?
08x07,Unknown,I didn't say you were fat.
08x07,Unknown,I said that dress makes you
08x07,Unknown,look
08x07,Unknown,fat! Idiot!
08x07,Unknown,Hey! You must be Brad!
08x07,Unknown,I'm excited to meet the man Eriksen's been talking up all week.
08x07,Unknown,"Mr. Honeywell, I have to say, your environmental work is amazing."
08x07,Unknown,(bell dings)
08x07,Unknown,"Come on, it's not like I'm saving the world."
08x07,Unknown,"Oh, wait, yes, I am!"
08x07,Unknown,(both laugh)
08x07,Unknown,Great.
08x07,Unknown,Marshall tells me you have the big Gruber Pharmaceutical trial coming up.
08x07,Unknown,"I'd love to give you my thoughts on the case, but I can't take full credit."
08x07,Unknown,Most of these are from my psychic.
08x07,Unknown,My psychic always pushes for a settlement.
08x07,Unknown,But my numerologist says roll the dice with the jury.
08x07,Unknown,"I'm waiting for my astrologist to weigh in, but he can be kind of flaky."
08x07,Unknown,"You know, Cancer."
08x07,Unknown,Should know more after he's back from chemo.
08x07,Unknown,(bell dings)
08x07,Unknown,"Good luck, bro!"
08x07,Unknown,You know the best part about you challenging me on Dishwalla?
08x07,Unknown,"Didn't challenge you, don't care. It made me dig up my old video diaries from freshman year."
08x07,Unknown,And somewhere in here there's gonna be proof that I am not a piggyback stamper.
08x07,Unknown,I have my own original ideas.
08x07,Unknown,Didn't you only do the video diaries because of Winona Ryder in
08x07,Unknown,Reality Bites?
08x07,Unknown,No.
08x07,Unknown,I don't know what you're talk-- shut up.
08x07,Unknown,Let's just watch.
08x07,Unknown,How do you even know there's gonna be mention of Dishwalla on those tapes? I don't.
08x07,Unknown,"And it may take me days to go through them all, but that is how committed I am to the truth."
08x07,Unknown,Lily
08x07,,"Hey, you guys should check out that song by the band Dishwalla."
08x07,Unknown,Ted
08x07,,Really? I've never heard of them.
08x07,Unknown,Damn it!
08x07,Unknown,So?
08x07,"Bottom line, Vito",a lot of strip clubs are into my client.
08x07,Unknown,"If you want the Melon Patch to be in the mix, we're gonna need bigger melons and smaller patches."
08x07,Unknown,"Otherwise, your establishment is not where Barney Stinson is gonna pitch his tent."
08x07,Unknown,(chuckles)
08x07,Unknown,"B-Dawg, Barn Door, Stinson-natti, Bro-hio!"
08x07,Unknown,Talk to me. How's it hangin'?
08x07,Unknown,You are k*lling it at this agent thing!
08x07,Unknown,I just got a big box at Yankee Stadium from the ladies at The Big Box.
08x07,Unknown,Mm-hmm.
08x07,One question,Golden Oldies just sent me a fax machine and a Charo calendar.
08x07,Unknown,Mm-hmm. Aren't they out of the running?
08x07,Unknown,"Yeah, but those old b*tches don't need to know that."
08x07,Unknown,"Yeah, I just feel kind of bad."
08x07,Unknown,They just spent eight grand on that wheelchair ramp up to the stage.
08x07,Unknown,"Hey, Larry, how's everything at the Beaver Dam?"
08x07,Unknown,I don't even know that strip club.
08x07,Unknown,"Oh, it's not a club."
08x07,Unknown,My cousin Larry is a forest ranger in Squamish.
08x07,Unknown,"Oh, yeah?"
08x07,Unknown,Then I was fired from Bed Bath & Beyond for telling inappropriate jokes.
08x07,Unknown,"I mean... get a sense of humor, LaShonda."
08x07,Unknown,"You know how ""they"" are. ""They"" meaning Bed Bath"
08x07,Unknown,"& Beyond employees, right?"
08x07,Unknown,Hmm?
08x07,Unknown,No. Women.
08x07,Unknown,That still could have been worse.
08x07,Unknown,Thank God I ran into Marshall.
08x07,Unknown,This guy's supportive as balls.
08x07,Unknown,And here I am.
08x07,Unknown,"Yes, we both owe Marshall a debt of gratitude for getting you this interview."
08x07,Unknown,Eriksen... can I see you outside? Sure.
08x07,Unknown,Good. Try to stay out there a few minutes.
08x07,Unknown,"I just cut one, and I can tell it's gonna be a slow burn."
08x07,Unknown,(clears throat)
08x07,Unknown,Ted
08x07,,What
08x07,Unknown,is
08x07,Unknown,Generation X?
08x07,Unknown,"What does the X in ""Generation X"" stand for?"
08x07,Unknown,What do
08x07,Unknown,we
08x07,Unknown,stand for?
08x07,Unknown,Why aren't people on campus talking about this?
08x07,Unknown,Maybe you should do a radio show and call yourself Dr. X.
08x07,Unknown,(laughing)
08x07,Unknown,I just had an amazing idea.
08x07,Unknown,(groans)
08x07,Unknown,Just turn it off!
08x07,Unknown,I can't look away.
08x07,Unknown,"Oh, God, no."
08x07,Unknown,"Oh, God, I'm putting on a beret."
08x07,Unknown,You were there.
08x07,Unknown,Why didn't you tell me that looked stupid?
08x07,Unknown,Lily
08x07,,"Ted, that beret looks stupid."
08x07,TED (French accent),I look
08x07,Unknown,magnifique
08x07,Unknown,!
08x07,Unknown,"Marshall, that man is the human equivalent of what came out of my body after eating that soup you recommended!"
08x07,Unknown,This guy's your friend?
08x07,Unknown,Really more of an acquaintance than a friend.
08x07,Unknown,(bell dings)
08x07,Unknown,No backpedaling.
08x07,Unknown,You're Marshall Eriksen.
08x07,Unknown,You believe in people.
08x07,Unknown,You know what Brad hasn't told you?
08x07,Unknown,He was third in our class at Columbia.
08x07,Unknown,That is impressive.
08x07,Unknown,And I suppose he did warn us about the fart.
08x07,Unknown,He's a great guy.
08x07,Unknown,Please... give him just one more chance.
08x07,Unknown,Two more minutes.
08x07,Unknown,(bell dings)
08x07,Unknown,I'm proud of you.
08x07,Unknown,I'm proud of you for being proud of me.
08x07,Unknown,(light ding)
08x07,Unknown,You went undergrad to Holy Cross?
08x07,Unknown,That's my alma mater.
08x07,Unknown,I went there on a basketball scholarship.
08x07,Unknown,No way. I played center.
08x07,Unknown,(scoffs)
08x07,Unknown,Uh-oh.
08x07,Unknown,"Why is that so shocking? 'Cause you're, like, an itty-bitty fella."
08x07,Unknown,"Hey, uh, fish, huh?"
08x07,Unknown,"Fish are crazy, right?"
08x07,Unknown,You guys ever think about fish?
08x07,Unknown,"I am six-foot one, sir."
08x07,Unknown,"Bro, I'm at least a foot taller than you."
08x07,Unknown,"Well, then I guess that makes you a freakish seven-foot one."
08x07,Unknown,"What do you call fish with no eyes? ""Fsh."""
08x07,Unknown,"I am six-feet and one inch, and I'll prove it."
08x07,Unknown,(snaps fingers)
08x07,Unknown,Eriksen.
08x07,Unknown,How tall are you?
08x07,Unknown,Seven feet.
08x07,Unknown,"So, we've got a deal somewhere?"
08x07,Unknown,We sure do.
08x07,Unknown,You are the new face of--
08x07,Unknown,and exclusive customer to...
08x07,Unknown,Golden Oldies!
08x07,Unknown,What?!
08x07,Unknown,I thought we ruled them out!
08x07,(high-pitched),I don't remember that!
08x07,Now let's go. It is 4,"00, and their dinner show starts in ten minutes."
08x07,Unknown,Wait a minute.
08x07,Unknown,Oh...
08x07,Unknown,Is that a Rolex?
08x07,Unknown,Huh. What do you know?
08x07,Unknown,How did that get there?
08x07,Unknown,"Anyway, uh, so initial here and..."
08x07,Unknown,"Where'd you get the bling, Robin?"
08x07,Unknown,Uh...
08x07,Unknown,They bribed you.
08x07,Unknown,They bribed you!
08x07,Unknown,Why else would you pick a place where the strippers say they're trying to put their grandkids through college?!
08x07,Unknown,Please leave!
08x07,Unknown,"Barney, I can explain, okay?"
08x07,Unknown,Please... leave.
08x07,Unknown,"Say it, you giant beast! Say I'm six-one!"
08x07,Unknown,Maybe if you stood on top of that pot of gold you have at the end of your rainbow.
08x07,Unknown,You know something?!
08x07,Unknown,You're nothing but a... a tree man!
08x07,Unknown,"I never want to see you again, tree man!"
08x07,Unknown,Fine.
08x07,Unknown,I have to go to the little boys' room.
08x07,Unknown,Not your office.
08x07,Unknown,I need to take a dump.
08x07,Unknown,"If that's the type of guy you vouch for, I can't trust your judgment."
08x07,Unknown,You're off the Gruber Pharmaceutical case.
08x07,Unknown,No...
08x07,Unknown,"Oh, good, we're up to the time I got my ear pierced."
08x07,(on video),"Do it, do it, do it, do it."
08x07,Unknown,"Don't do it! Don't do it! Don't, don't."
08x07,Unknown,"Okay, do it now. Do, do, do it, do it."
08x07,Unknown,"Don't, don't do it! Don't do it! Don't do it!"
08x07,Unknown,"Don't! Yes, you can do this. You can..."
08x07,Unknown,That goes on for 45 minutes.
08x07,Unknown,"Hey... how was work, baby?"
08x07,Unknown,Remember how I always wanted to know what it was like to be a ghost?
08x07,Unknown,"Well, I don't want that anymore."
08x07,Unknown,"Okay, suppose we lead with the carbon testing of the residue water."
08x07,Unknown,How do we keep the jury engaged? Anyone?
08x07,Unknown,You could bring up the survey from Dr. Pasquesi's testimony.
08x07,Unknown,Anyone?
08x07,Unknown,Anyone who isn't dead to me?
08x07,Unknown,Then you have to earn Honeywell's trust back.
08x07,Unknown,Just start small.
08x07,Unknown,Put your stamp on little things that have nothing to do with work.
08x07,Unknown,Like a funny video.
08x07,Unknown,"I, uh, I may have something."
08x07,Unknown,Ted
08x07,,"Don't think, Mosby! Do it now! Oh, my God, I'm doing it!"
08x07,Unknown,"Wow, he's a real bleeder!"
08x07,Unknown,(bell dings)
08x07,Unknown,Lily
08x07,Unknown,"And then you build to something else small, like a tasty snack."
08x07,Unknown,Don't sleep on the popcorn.
08x07,Unknown,Try mixing the caramel and the cheese.
08x07,Unknown,"It shouldn't work, but... it... does."
08x07,Unknown,There's no way caramel and cheese... That's good!
08x07,Unknown,That is good. Oh!
08x07,Unknown,(bell dings)
08x07,Unknown,Lily
08x07,Unknown,"And when Honeywell starts trusting your stamp again, he'll seek out your opinion on things."
08x07,Unknown,"Be honest, Eriksen."
08x07,Unknown,Is this deep-V working?
08x07,Unknown,And that's when you lie your ass off.
08x07,Unknown,Sir...
08x07,Unknown,I think you could go even deeper.
08x07,Unknown,(bell dings)
08x07,Unknown,And before you know it...
08x07,Unknown,"Eriksen, get in here."
08x07,Unknown,...you're back on the case.
08x07,Unknown,"Ted, why are you torturing yourself?"
08x07,Unknown,None of us were our best in college.
08x07,Unknown,"Oh, my God, I love my hair there!"
08x07,Unknown,I always thought I was this kid from suburban Ohio who had this innate sense of judgment and taste and just showed up to college and wowed everyone.
08x07,Unknown,Now I have concrete proof that I wasn't.
08x07,Unknown,I was a total gomer.
08x07,Unknown,Maybe I still am.
08x07,Unknown,Wait-- that's the giant suit Marshall wore on our third date.
08x07,TED (on video),So...
08x07,Unknown,"Marshall Eriksen, you just came back from your third date with Lily."
08x07,Unknown,How was it?
08x07,Unknown,"Great, yeah."
08x07,Unknown,I just... I think I'm falling for this girl pretty hard.
08x07,Unknown,But is everything happening too fast?
08x07,Unknown,"I mean, maybe I should see other people."
08x07,Unknown,"Whoa, dude, no!"
08x07,Unknown,Lily Aldrin is special. You hold on to that girl.
08x07,Unknown,Marshall
08x07,,She is.
08x07,Unknown,I'm only 18 and...
08x07,Unknown,"Marshall, you being 18"
08x07,Unknown,isn't a bad thing.
08x07,Unknown,It just means you get to spend even more of your life with her.
08x07,Unknown,"I mean, I'm probably not gonna meet my wife until I'm, like, 23."
08x07,Unknown,You're right.
08x07,Unknown,What am I thinking?
08x07,Unknown,I'm in love with this girl.
08x07,Unknown,"Ted, oh, my God."
08x07,Unknown,You gave me the ultimate stamp.
08x07,Unknown,"And in my whole life, this life... it all goes back to that moment."
08x07,TED (on video),"I mean, maybe take a month off, bang a couple chicks."
08x07,Unknown,Lily's not going anywhere.
08x07,Unknown,"Hey, Barney. Hey."
08x07,Unknown,"Um, look, I'm sorry about the whole skimming-off-the-top-"
08x07,Unknown,of-the-strip-club-swag thing.
08x07,Unknown,"Hey, it happens to everybody."
08x07,Unknown,"Really? Because even as I said those words, they did not feel like a real thing."
08x07,Unknown,"Hey, look, wherever you end up, can I have the dubious honor of buying you your first lap dance?"
08x07,Unknown,It's a date.
08x07,Unknown,"Ladies and gentlemen, it's time for ""The Decision."""
08x07,Unknown,(boombox plays fanfare)
08x07,Unknown,Yeah.
08x07,Unknown,"Ladies, my bro-dium?"
08x07,Unknown,Yeah. (chuckles)
08x07,Unknown,Look at this!
08x07,Unknown,"Man, this whole free agent experience, it's been an unbelievable experience, a real humbling experience."
08x07,Unknown,"First of all, The Lusty Leopard is where I developed my game."
08x07,Unknown,Oh...
08x07,(voice breaks),I have nothing but the utmost respect for you skanks.
08x07,Unknown,He's just gonna stay at The Lusty Leopard.
08x07,Unknown,They have loyalty and heart.
08x07,Unknown,I bet you he rewards that.
08x07,Unknown,"LeBron moved on, Ted. So should you."
08x07,Unknown,But Barney Stinson has to do what's right for Barney Stinson's penis.
08x07,Unknown,In this fall... This is tough.
08x07,Unknown,Um... in this fall I'm going to take my talents to Mouth Beach.
08x07,Unknown,Narrator
