episode,name,line
07x08,Unknown,It's not gonna happen!
07x08,Unknown,Come on!
07x08,Unknown,"It'll take, like, 30 seconds!"
07x08,Unknown,"Naomi, listen..."
07x08,Unknown,Shh...
07x08,Unknown,"You like that, Ted?"
07x08,Unknown,Hmm.
07x08,Unknown,Do you ike it when I caress your hair?
07x08,Unknown,Your hair is so nice to caress.
07x08,Unknown,Why is she saying that word?
07x08,Unknown,I like to caress your hair.
07x08,Unknown,"There it is again! ""Caress!"" Who says that?"
07x08,Unknown,Caress.
07x08,Unknown,"The thing is, I like her, okay?"
07x08,Unknown,"I really, really like her."
07x08,Unknown,I just don't seem to like anything she says or does.
07x08,Unknown,"I have to break up with her, don't I?"
07x08,All,Yes!
07x08,Unknown,"After you sleep with her, yes!"
07x08,Unknown,"Marshall, I've been thinking about what you said."
07x08,Unknown,"You're right, we shouldn't move to the suburbs."
07x08,Unknown,Let's not make any huge life decisions right now.
07x08,Unknown,Is this because you tried to make waffles with the laptop this morning?
07x08,Unknown,"Anyway, I'm gonna call a real estate broker to come look at the house tomorrow."
07x08,Unknown,"Oh, by the way, I ordered those Minnesota Vikings drapes."
07x08,Unknown,"You're right, they're totally gonna class up our apartment."
07x08,Unknown,"Okay, yes. It's wrong to bang a drunk chick."
07x08,Unknown,"But you're an idiot if you don't get, like, a little something."
07x08,Unknown,"Yo, Canada."
07x08,Unknown,What? Dammit!
07x08,Unknown,"Ha, you answer to ""Canada"" now."
07x08,Unknown,I'll make you a deal.
07x08,Unknown,"You wear this costume to the Halloween party tomorrow night, I'll drop it forever."
07x08,Unknown,You can't be serious.
07x08,Unknown,"Oh, I am as serious as a poutine shortage in Chicoutimi during a curling bonspiel."
07x08,Unknown,I don't know what any of those words mean.
07x08,Unknown,Yes. You do.
07x08,Unknown,(doorbell rings)
07x08,Unknown,"Oh, that must be the broker. Marshall, will you get it?"
07x08,Unknown,Sure. Of course.
07x08,Unknown,Trick or treat!
07x08,Unknown,"Oh, my gosh. How cute!"
07x08,Unknown,"I'm sorry, we don't have any candy."
07x08,Unknown,"Um, we forgot about trick-or-treaters."
07x08,Unknown,We don't get any where we live.
07x08,Unknown,Yup. Only get this kind of cuteness in the suburbs.
07x08,Unknown,Oh. Look at how sweet and happy and unarmed they all are!
07x08,Unknown,Are you using adorable little children in costumes to manipulate me?
07x08,Unknown,Bye!
07x08,Unknown,"I mean, did you even call a real estate broker?"
07x08,Unknown,No.
07x08,Unknown,I've got Pregnancy Brain like a fiddle and I've been playing you like a fox.
07x08,Unknown,"♪ Oh, Canada... ♪"
07x08,Unknown,♪ Our home and native land... ♪
07x08,Unknown,(sobbing)
07x08,Unknown,Narrator
07x08,Unknown,I knew it would be tough to break up with Naomi.
07x08,Unknown,"But when it's just not there, you can't force it."
07x08,Unknown,Happy Halloween.
07x08,Unknown,"And just like that, I was taken back ten years... to the hopeful kid in the hanging chad costume, falling head over heels for the Slutty Pumpkin."
07x08,Unknown,I made you something.
07x08,Unknown,Oh.
07x08,Unknown,Your costume from that first night.
07x08,Unknown,"Although you do realize that even ten years ago, the hanging chad reference was like almost a year old."
07x08,Unknown,(laughs) Wow...
07x08,Unknown,I can't believe you made this.
07x08,Unknown,I can't believe you found me.
07x08,Unknown,Ted
07x08,Unknown,"Stay strong, Teddy. We can do this."
07x08,Unknown,I...
07x08,Unknown,"""Have to break up with you,"" just say it."
07x08,Unknown,Love...
07x08,Unknown,"Wait, what?"
07x08,Unknown,"No, no, no, no, no, no, no!"
07x08,Unknown,Say sunsets! Pancakes! Anything!
07x08,Unknown,Just don't say...
07x08,Unknown,You.
07x08,Unknown,No!
07x08,Unknown,Barney? Where are you?
07x08,Unknown,You're moving slower than John Diefenbaker climbing Mount Hungabee on Boxing Day.
07x08,Unknown,Those are all real references to our shared homeland.
07x08,Unknown,Barney
07x08,,I'll be right there.
07x08,Unknown,"Can't wait to see you in your costume, Dudley Do-Right."
07x08,Unknown,♪ Living in America ♪
07x08,Unknown,♪ Ow! ♪
07x08,Unknown,♪ Eye to eye ♪
07x08,Unknown,♪ Station to station ♪
07x08,Unknown,♪
07x08,Unknown,Living in America
07x08,Unknown,♪
07x08,Unknown,♪ Hand in hand ♪
07x08,Unknown,♪ Across the nation ♪
07x08,Unknown,♪
07x08,Unknown,Living in America
07x08,Unknown,♪
07x08,Unknown,♪ Got to have a celebration ♪
07x08,Unknown,♪ Rock my soul ♪
07x08,Unknown,♪ Ow! ♪
07x08,Unknown,"If we move here, you're just going to have that baby, and then you're going to hate me for letting you do this. I'm going to love it here."
07x08,Unknown,"Oh, we'd have so much room in the suburbs."
07x08,Unknown,You can get that pinball machine you've always wanted.
07x08,Unknown,You can put it anywhere you want.
07x08,Unknown,Stop it. You don't know what you're saying.
07x08,Unknown,Anywhere.
07x08,Unknown,"Upstairs, downstairs... you can stick it in the back."
07x08,Unknown,"Lily, I want to be inside this house so bad."
07x08,Unknown,USA! USA!
07x08,Unknown,USA!
07x08,Unknown,Come on!
07x08,Unknown,"Okay, so rather than wearing a Mountie costume and end this forever, you show up shirtless to an outdoor party?"
07x08,Unknown,It's practically November.
07x08,Unknown,No biggie. I ain't cold.
07x08,Unknown,Huh. Interesting.
07x08,Unknown,It's fascinating.
07x08,Unknown,Almost as if your body was accustomed to low temperatures after generations of adapting.
07x08,(whispering),Canada.
07x08,Unknown,No.
07x08,Unknown,"Guys, hey. Robin, Barney, this is Naomi."
07x08,Unknown,Hey.
07x08,Unknown,Hey.
07x08,Unknown,Nice to meet you guys.
07x08,Unknown,I'm gonna go make some Tootsie Rolls. It's a drink I invented.
07x08,Unknown,"There's a song and dance that goes along with it, but I have to drink three of them before I can do it."
07x08,Unknown,Oh. Okay. You go.
07x08,Unknown,This way.
07x08,Unknown,Sounds delicious. In theory.
07x08,Unknown,But you never know until you taste it.
07x08,Unknown,Ted... have you tasted her Tootsie Roll?
07x08,Unknown,Of course not.
07x08,Unknown,Ow.
07x08,Unknown,Wait. Have you?
07x08,Unknown,(gasps)
07x08,Unknown,You had sex with someone you have zero feelings for!
07x08,Unknown,U-S-A!
07x08,Unknown,U-S...
07x08,Unknown,Stop it.
07x08,Unknown,Just no part of it felt right.
07x08,Unknown,"At first there was too much eye contact, then not enough."
07x08,Unknown,Where do you look during sex?
07x08,Unknown,"Um, into the hidden camera at future me watching it."
07x08,Unknown,"Okay. Wait. How does saying ""I want to break up with you"" lead into sex?"
07x08,Unknown,"I didn't say ""I want to break up with you,"" exactly."
07x08,Unknown,"What did you say, exactly? ""I love you."""
07x08,Unknown,Classic Schmosby.
07x08,Unknown,(sighs)
07x08,Unknown,"Marshall, this house wants you so bad. ""Mow my lawn. ""Rake my leaves."
07x08,Unknown,"Winterize my pipes"""""
07x08,Unknown,Yes!
07x08,Unknown,Yes! I'm coming... to terms with this decision!
07x08,Unknown,(doorbell rings)
07x08,Unknown,Oh!
07x08,Unknown,Trick or treat!
07x08,Unknown,Yay!
07x08,Unknown,Okay.
07x08,Unknown,Oh.
07x08,Unknown,Happy Halloween.
07x08,Unknown,Lily.
07x08,Unknown,Yeah?
07x08,Unknown,"You just gave those children a stapler, a pair of sharp scissors, and a pretty decent Pinot Noir."
07x08,Unknown,I did?
07x08,Unknown,"Oh, my God."
07x08,(sobbing),I'm going to miss that stapler so much.
07x08,Unknown,"I'm not doing so great, am I?"
07x08,Unknown,Maybe not.
07x08,Unknown,"We shouldn't make any huge life decisions right now, should we?"
07x08,Unknown,"Hey, look, I love you and I-I love the idea of raising our kids with a lawn and a white picket fence, but we have our whole lives to decide when and if we want to do that."
07x08,Unknown,Do what?
07x08,Unknown,Let's get you home.
07x08,Unknown,Ooh.
07x08,Unknown,Kid
07x08,,That's for the stapler!
07x08,Unknown,I hate the suburbs.
07x08,Unknown,(sighs)
07x08,Unknown,Naomi...
07x08,Unknown,We have to end this.
07x08,Unknown,W-- huh?
07x08,Unknown,"I'm sorry, Tootsie Rolls make me really honest."
07x08,Unknown,Ted... I know you're super into me.
07x08,Unknown,But we are terrible together.
07x08,Unknown,"Wait, what?"
07x08,Unknown,"I've been trying, saying things felt good that didn't just to..."
07x08,Unknown,"I thought saying it was good would make it feel good, but..."
07x08,Unknown,...it always felt off.
07x08,Unknown,(both sigh)
07x08,Unknown,Naomi
07x08,Unknown,Why won't he stop sniffing my hair?
07x08,Unknown,And what's up with the hand holding?
07x08,Unknown,It's like he's trying to win a thumb w*r.
07x08,Unknown,"Ted, this is our song."
07x08,Unknown,"Oh, no, he thinks I'm actually into this song."
07x08,Unknown,Does he not get sarcasm?
07x08,Unknown,Let's make love to this song.
07x08,Unknown,I'll just be even more ridiculous to make it clear it's a joke.
07x08,Unknown,"♪ Chickety-China, the Chinese chicken... ♪"
07x08,Unknown,I...
07x08,Unknown,"Uh-oh, where you going with this, buddy?"
07x08,Unknown,...love...
07x08,Unknown,"Nope, too soon."
07x08,Unknown,"Say basset hounds, Pretzel Crisps, anything but..."
07x08,Unknown,...you.
07x08,Unknown,"Oh, God, just kiss him before he proposes."
07x08,Unknown,"Ted, I've been looking for the Hot Hanging Chad for the last nine Halloweens."
07x08,Unknown,"I've waded through a sweaty parade of Big Lebowskis, Harry Potters, Antoine Dodsons, and that jackass who always dresses as laundry."
07x08,Unknown,"Oh, I hate that guy."
07x08,Unknown,"That's why, once I finally found you..."
07x08,Unknown,...it was hard to let you go.
07x08,Unknown,"Good-bye, Ted."
07x08,Unknown,Let's just not touch ever again.
07x08,Unknown,"Probably a good idea, yeah."
07x08,Unknown,Okay.
07x08,Unknown,Narrator
07x08,Unknown,"Kids, after spending a decade dreaming of the wrong girl, I wanted more than ever for the next woman I met to be the real thing."
07x08,Unknown,"Yeah, I don't know, Barney, she doesn't seem like my type."
07x08,Unknown,I will k*ll you.
07x08,Unknown,I'll see what I can do.
07x08,Unknown,(mouthing)
07x08,Unknown,(grunting)
07x08,(Canadian accent),"Oh, hey there, I'm Barney, how are you?"
07x08,Unknown,"No,"
07x08,Unknown,I'm
07x08,Unknown,Barney.
07x08,Unknown,Whoa.
07x08,Unknown,You pack quite a wallop there.
07x08,Unknown,Hope you didn't hurt your hand.
07x08,Unknown,Why are you so nice?
07x08,Unknown,(grunts)
07x08,Unknown,"Oh, sorry about my thick noodle there."
07x08,Unknown,"How about we split the cost of the vase, eh?"
07x08,Unknown,(grunts)
07x08,Unknown,Holy Zamboni.
07x08,Unknown,"Wow, you really put your weight behind that one."
07x08,Unknown,That was a really good one.
07x08,Unknown,"Oh, heavens to Gretzky, that was a real Chiclet rattler."
07x09,Unknown,♪ ♪
07x09,Unknown,Psst. In here!
07x09,Unknown,I'm safe. Not quite.
07x09,Unknown,"The amulet, please, Mr. Stinson."
07x09,Unknown,Why?
07x09,Unknown,Help! Help! The kid.
07x09,Unknown,"Help! Hang on, kid."
07x09,Unknown,Grab my tie.
07x09,Unknown,But you're not supposed to take the tie off.
07x09,Unknown,You lost a bet with your friends Lily and Marshall which requires you to wear the tie for a full year.
07x09,Unknown,"If it means saving your life, I think they'll understand!"
07x09,Unknown,They sound like nice people!
07x09,Unknown,"Yeah, they are."
07x09,Unknown,Grab that...
07x09,Unknown,Come on.
07x09,Unknown,That's it.
07x09,Unknown,"Thanks, Mister."
07x09,Unknown,How can I repay you?
07x09,Unknown,"You can stay in school, that's how."
07x09,Unknown,No!
07x09,Unknown,True story.
07x09,Unknown,"But golly, I'm just gonna miss the heck out of that ducky tie. I really am."
07x09,Unknown,Look what I just found in the trash.
07x09,Unknown,No!
07x09,Unknown,"Kids, you haven't truly lived until somewhere, somebody puts a sign up because of something you did. For instance..."
07x09,Unknown,"Have you guys seen that sign out front that says ""Absolutely No Boogie-Boarding""?"
07x09,Unknown,What's that all about?
07x09,Unknown,"Oh, that's a great story. You got time for it?"
07x09,Unknown,"Well, I'm supposed to go to my mom's birthday party, so... please make it as long as you can."
07x09,Unknown,"Well, it happened a few months ago."
07x09,Unknown,The night of the hurricane...
07x09,Unknown,"Kids, it was August 26, 2011, and Hurricane Irene was barreling towards New York."
07x09,Unknown,"Guys, guys, guys."
07x09,Unknown,And a Boy Scout is always what?
07x09,Unknown,Unpopular? Beaten up?
07x09,Unknown,Going to the movies with his mom?
07x09,Unknown,A Boy Scout is always prepared.
07x09,Unknown,Prepared to spend lunch in his locker?
07x09,Unknown,Prepared to die a virgin?
07x09,Unknown,Prepared to paint his sister's nails?
07x09,Unknown,Prepared for emergencies!
07x09,Unknown,"That's why a week ago, when Irene was just a tropical depression-"
07x09,Unknown,You're a tropical depression.
07x09,Unknown,"This guy got us... a disaster backpack, and a rental car that seats five, parked right outside."
07x09,Unknown,We're gonna drive up to my place in Westchester where we'll all be safe.
07x09,Unknown,Boy Scouted! You're welcome.
07x09,Unknown,"Ted's right, we should go."
07x09,Unknown,"Hey, on the way out of the city, do you mind if we stop at my place so I can get something?"
07x09,Unknown,"Okay, what did you have to get?"
07x09,Unknown,My drink on. We're not going anywhere.
07x09,Unknown,What? No!
07x09,Unknown,We don't have time for this! We gotta get going!
07x09,Unknown,"Ted, I'm older than you. Yeah."
07x09,Unknown,And taller. Just older.
07x09,Unknown,"And when you reach my age, and height, you'll see that things like this hurricane are no big deal."
07x09,Unknown,They're going to close the bridges.
07x09,Unknown,"You guys, we got to get out of here."
07x09,Unknown,I'm afraid I'm with blondie on this one.
07x09,Unknown,This storm is nothing. I'm from Vancouver.
07x09,Unknown,You know what we call this in the Couv?
07x09,Unknown,Barbecue weather.
07x09,Unknown,"Yeah, I'm with these guys."
07x09,Unknown,Drinking beer in front of Barney's giant TV beats sitting in the car
07x09,Unknown,listening to Memoires of a Geisha.
07x09,Unknown,"Come on, we're at the best part."
07x09,Unknown,"Oh, it's my mom, checking to see if I'm okay."
07x09,Unknown,"Hey, Mom."
07x09,Unknown,"Ooh, Mommy! It's drizzling out!"
07x09,Unknown,I'm so scared!
07x09,Unknown,Bikini weather.
07x09,Unknown,"Marshall, you're with me, right?"
07x09,Unknown,"Sorry, old friend."
07x09,Unknown,But I can't afford to tempt fate.
07x09,Unknown,"Oh right, I was being really weird."
07x09,Unknown,I should explain.
07x09,Unknown,Last summer I quit my job.
07x09,Unknown,"And then, a week before the hurricane..."
07x09,Unknown,"Huh, my medical insurance just expired."
07x09,Unknown,That gives me two uninsured weeks before I'm added to your plan.
07x09,Unknown,It's no biggie.
07x09,Unknown,Ow! Paper cut.
07x09,Unknown,Death is all around us.
07x09,Unknown,So for the next two weeks he was basically a really clingy Edgar Allan Poe.
07x09,Unknown,The Grim Reaper beckons.
07x09,Unknown,"I feel his icy grip around my throat, the breath of his hounds at my heels, the unrelenting rat-tat-tat of his scythe on my chamber door."
07x09,Unknown,"And you, with your blithe request, you only hasten his inevitable triumph."
07x09,Unknown,Is that what you desire?
07x09,Unknown,"Is that what you desire, Lily?"
07x09,Unknown,I just wanted you to get us some bagels.
07x09,Unknown,Bagels?!
07x09,Unknown,Do you have any idea what could happen to me whilst getting bagels?!
07x09,Unknown,"What the...?! No, not like this!"
07x09,Unknown,Fine. I'll go get the bagels.
07x09,Unknown,No!
07x09,Unknown,Why not?
07x09,Unknown,"And remember, not too much cream cheese."
07x09,Unknown,"Half a shmear, max."
07x09,Unknown,"Thanks, baby."
07x09,Unknown,No! No! Not like this!
07x09,Unknown,"Okay, now you're just being ridiculous."
07x09,Unknown,"Well, life is ridiculous, Lily!"
07x09,Unknown,"People get run over by buses and hit in the nuts by skateboards, bitten by babies."
07x09,Unknown,"Nobody wakes up and says, ""Today I'm gonna star in a YouTube video."""
07x09,Unknown,You've said that at least a dozen times.
07x09,Unknown,"Lily, for the next two weeks you must be by my side protecting me."
07x09,Unknown,"Why, what's gonna happen?"
07x09,Answer,a hurricane.
07x09,Unknown,Just let me take off the tie! Please!
07x09,Unknown,I have to wear this at work.
07x09,Unknown,Do you have any idea what that's like?
07x09,Unknown,"If the SEC pursues charges, it's going to be all our asses."
07x09,Unknown,Nobody takes this more seriously than I do.
07x09,Unknown,"Please, can I take it off?"
07x09,Unknown,You... may... knot.
07x09,Unknown,"With a ""K."""
07x09,Unknown,A little tie pun.
07x09,Unknown,This is far from over.
07x09,Unknown,"You have a price, Eriksen, and I will find it."
07x09,Unknown,"When the end of day is nigh, I'll have taken off this tie."
07x09,Unknown,"I'm going to like the way I look, I guarantee it."
07x09,Unknown,So boogie-boarding...
07x09,Unknown,Boogie-boarding. So I was trying to get these guys to leave.
07x09,Unknown,"Hey, Nerdlinger, what's with the safety boner?"
07x09,Unknown,"I mean, come on."
07x09,Unknown,"The disaster kit, the car, the ladies' rain boots-"
07x09,Unknown,"Uh, they're men's."
07x09,Unknown,Pink is just easier to spot from the rescue chopper.
07x09,Unknown,"Look, forgive me for caring about you guys, but you're my best friends in the world and I just want to make sure you're okay."
07x09,Unknown,"Ah. Ted, you are a giant whining bummer."
07x09,Unknown,Barney...
07x09,Unknown,"Come on, Ted, this storm is not a big deal."
07x09,Unknown,This storm is a big deal.
07x09,Unknown,Let's replay that harrowing footage of Irene touching down in North Carolina.
07x09,Unknown,We gotta get out of here!
07x09,Unknown,"Go, go! Come on, come on!"
07x09,Unknown,Please let me take it off! No.
07x09,Unknown,"$5,000? No."
07x09,Unknown,Is he serious?
07x09,Unknown,"$10,000?"
07x09,Unknown,"No. Dudes, take the money."
07x09,Unknown,"$20,000? No."
07x09,Unknown,Yes. I'll let you slap me in the face as hard as you can. You have my attention.
07x09,Unknown,"Kids, you remember Marshall and Barney's slap bet. A few years earlier, Barney lost a bet to Marshall. His penalty was five slaps delivered anyplace, anytime. So far, Marshall had slapped Barney four times. Which meant he only had one slap left."
07x09,Unknown,"What do you say, Marshall? Are you going to seize this slap-ortunity or let it slap through your fingers?"
07x09,Unknown,"Don't let him tempt you, Marshall."
07x09,Unknown,"I don't know, Lily. I mean we have a baby on the way."
07x09,Unknown,An extra slap could really come in handy.
07x09,Unknown,No! No!
07x09,Unknown,This is crazy.
07x09,Unknown,You having to wear that tie for another ten months is all the satisfaction I need.
07x09,Unknown,"Plus, I still have one slap left, and that feels good. But if you didn't have that slap left-"
07x09,Unknown,"if say, I were to get you to slap me tonight-"
07x09,Unknown,I suppose that would change everything.
07x09,Unknown,I suppose it would.
07x09,Unknown,Le jeu commence. Je m'appelle Marshall.
07x09,Unknown,So boogie-boarding... Boogie-boarding.
07x09,Unknown,"So I was trying to get these guys to leave, but there was one little problem."
07x09,Unknown,"Come on, let's go."
07x09,Unknown,I'm staying.
07x09,Unknown,What?! Barney?!
07x09,Unknown,"Hey, hey, it's going to get pretty crazy out there."
07x09,Unknown,"And if some hot woman gets all her clothes blown off, and I'm not up here to videotape it and put it up on the Internet, who will, FEMA?"
07x09,Unknown,"Come on, open your eyes."
07x09,Unknown,"No, no, you are coming with us."
07x09,Unknown,We leave no man behind.
07x09,Unknown,"Hey, Mom."
07x09,Unknown,"Uh, yeah, the boots were a big hit."
07x09,Unknown,"You know, I better pee."
07x09,Unknown,"But when Lily and I get back, we're all leaving."
07x09,Unknown,"Wait, I have to go pee with you?"
07x09,Unknown,"You want me to go to the ""bathroom,"" the most dangerous room in the house by myself?"
07x09,Unknown,Do you have any idea what could happen?
07x09,Unknown,Ow! My eye!
07x09,Unknown,I'm blind!
07x09,Unknown,"No, no! Not like this!"
07x09,Unknown,I don't think we're seeing eye to eye about the likelihood of that happening.
07x09,Unknown,"Hey, it's my dad."
07x09,Unknown,My dad's calling me.
07x09,Unknown,"Hey, do you know where...? Ted got his boots?"
07x09,Unknown,Yeah. They're fabulous. I totally want a pair.
07x09,Unknown,"Okay, Dad, I will. Thanks."
07x09,Unknown,"Guys, Dad says this hurricane is a bigger deal than you thought."
07x09,Unknown,I'm taking charge. We are getting out of here.
07x09,Unknown,"Okay, what is with everybody's parents calling to check up on them?"
07x09,Unknown,It's just a little rain.
07x09,Unknown,Lawn-mowing weather.
07x09,Unknown,Bocce weather.
07x09,Unknown,Wow. You're really bummed that your dad's not worried about you.
07x09,Unknown,What?!
07x09,Unknown,Eh... What would my dad be worried about?
07x09,Unknown,That I'm not wearing enough sunblock?
07x09,Unknown,House-painting weather.
07x09,Unknown,"Ted, you're back."
07x09,Unknown,I've changed my mind. I'm in. Let's go.
07x09,Unknown,"Yeah, I changed my mind, too. You can't come."
07x09,Unknown,"Everybody else, we're moving out."
07x09,Unknown,That's harsh.
07x09,Unknown,You know what else is harsh? Ultraviolet light.
07x09,Unknown,I fell asleep in the tanning bed this week and I think I got a sunburn on my cheek.
07x09,Unknown,It's so sensitive.
07x09,Unknown,"It's like a big, red bull's-eye."
07x09,Unknown,Ouchie.
07x09,Unknown,Did you take my blush out of my purse?
07x09,Unknown,"So, boogie-boarding."
07x09,Unknown,Boogie-boarding.
07x09,Unknown,"Oh, come on, Ted, you can't just leave him here."
07x09,Unknown,"Uh, yeah, I can."
07x09,Unknown,You called me a giant whining bummer.
07x09,Unknown,You're not allowed in my car.
07x09,Unknown,You don't get to find out if the geisha finds love.
07x09,Unknown,This is about principle.
07x09,Unknown,"Hey, Ted. I'm ready to go."
07x09,Unknown,"And you must be ""Principle."""
07x09,Unknown,"Ah, on a separate note, guys, this is Maya."
07x09,Unknown,I just met her out in the hall.
07x09,Unknown,"We have a lot in common, such as our mutual love of country music, NASCAR and Jeff Foxworthy. Just go with it."
07x09,Unknown,"She needed a ride out of the city, and we have an extra seat in the car, so..."
07x09,Unknown,"Okay, let's hit it!"
07x09,Unknown,Wow.
07x09,Unknown,It's come to this.
07x09,Unknown,"You could help a friend, but instead, you're choosing the hot girl in the tight t*nk top."
07x09,Unknown,Your training is complete!
07x09,Unknown,I'm so proud of this kid!
07x09,Unknown,"But seriously, the storm's coming in, so dump the hoochie and wheels up."
07x09,Unknown,You promised me a seat.
07x09,Unknown,"Oh, for God's sake."
07x09,Unknown,You two both go. I'll stay here.
07x09,Unknown,"What? Lily, no! Shotgun!"
07x09,Unknown,You're staying. Then Lily can come! Wha...?
07x09,Unknown,"No, no, no, I'll stay here. Why?"
07x09,Unknown,I just want some time away from you!
07x09,Unknown,What?
07x09,Unknown,"Marshall, I'm sorry. I love you, but I haven't had a second alone in weeks!"
07x09,Unknown,It's summer vacation!
07x09,Unknown,"All I want to do is sit in the bathtub and read a book, but now..."
07x09,Unknown,"Baby, I forgot to bring a book."
07x09,Unknown,Do you mind reading yours out loud?
07x09,Unknown,"Hey, it's been no picnic for me either."
07x09,Unknown,You don't even do the voices.
07x09,Unknown,Blocked number.
07x09,Unknown,Hello?
07x09,Unknown,RJ? It's your father.
07x09,Unknown,Daddy?
07x09,Unknown,I love you.
07x09,Unknown,It means so much that you called.
07x09,Unknown,Ha! I knew that you wanted him to call. Busted!
07x09,Unknown,That was you?
07x09,Unknown,I really think you should slap him.
07x09,Unknown,You should slap him!
07x09,Unknown,Slap him. Slap him.
07x09,Unknown,"Two cheeks, no waiting."
07x09,Unknown,"Good, 'cause I really think I'm gonna slap him!"
07x09,Unknown,"So, boog -boarding?"
07x09,Unknown,Boogie-boarding.
07x09,Unknown,"Come on, Ted."
07x09,Unknown,"You're gonna give some random floozy a ride, but not take Barney?"
07x09,Unknown,Floozy?!
07x09,Unknown,"If she's going, I'm not going!"
07x09,Unknown,"Lily, you're staying. Let's go."
07x09,Unknown,"If Lily's staying, then I'm staying!"
07x09,Unknown,Then I'm going. Then I'm going.
07x09,Unknown,"You can't go, Marshall, 'cause I'm going."
07x09,Unknown,"If Barney's going, I'm not going! Then I can go."
07x09,Unknown,Then I'm staying. Then I'm staying.
07x09,Unknown,Then I'm going.
07x09,Unknown,Then I'm not going.
07x09,Unknown,"Okay, you know what? I'm going."
07x09,Unknown,This storm's been on Doppler radar for a week.
07x09,Unknown,I'm the only one who prepared for it.
07x09,Unknown,And you all made fun of me. So guess what?
07x09,Unknown,This Boy Scout is taking a hike. Good-bye!
07x09,Unknown,"Maya, real quick, did you think there was anything here, or..."
07x09,Unknown,"Oh, I have a boyfriend."
07x09,Unknown,Good-bye!
07x09,Unknown,"Um, Ted...?"
07x09,Unknown,The time for evacuation is over.
07x09,Unknown,"Everyone should now go inside and be prepared to stay inside until weather conditions improve, which won't likely be until Sunday afternoon."
07x09,Unknown,We're stuck here?
07x09,Unknown,"Okay, let's not panic."
07x09,Unknown,You know what? Let's panic.
07x09,Unknown,"Hey, if we don't make it through the night, I want you guys to know, and I really mean this..."
07x09,Unknown,I wish I had branched out and made more friends in my 20s.
07x09,Unknown,"Well, I'm going to go to the bathroom."
07x09,Unknown,"By myself, I guess."
07x09,Unknown,Watch out for bears.
07x09,Unknown,"Since this might be the end, I gotta confess something."
07x09,Unknown,Can I?
07x09,Unknown,Might as well.
07x09,Unknown,Barney and I have been doing the wild thing... this whole time.
07x09,Unknown,Except a brief period last year when he was shacking up with Marshall's mom.
07x09,Unknown,"But luckily, three-ways were on the menu, so..."
07x09,Unknown,"Marshall, you know she didn't say any of that, right?"
07x09,Unknown,"I know, but I just want to slap him so bad!"
07x09,Unknown,But that tie is so stupid! But the slap would feel so good!
07x09,Unknown,But he hates that tie so much!
07x09,Unknown,Perhaps I can help.
07x09,"Marshall, ask yourself this question",why today?
07x09,Unknown,"He hasn't said anything about that tie for weeks, and yet, suddenly today, he can't wear it another second?"
07x09,Unknown,"No, there's a reason."
07x09,Unknown,You've got something coming up.
07x09,Unknown,"Something where you're on display, vulnerable... exposed."
07x09,Unknown,It's not work-related.
07x09,Unknown,"No, this is relationship stuff."
07x09,Unknown,You're trying to impress someone.
07x09,Unknown,"In the lie you told, you said you were being chased by two g*ons."
07x09,Unknown,So it's two people.
07x09,Unknown,"A couple, perhaps."
07x09,Unknown,You're meeting Nora's parents tomorrow!
07x09,Unknown,Wrong!
07x09,Unknown,"Wrong, wrong, wrong, wrong, wrong!"
07x09,Unknown,"It's in two days, and I really want them to like me!"
07x09,Unknown,Oh-ho! Therapisted!
07x09,Unknown,Shrinked? Shrunk?
07x09,Unknown,We'll figure it out.
07x09,Unknown,"So, boogie-boarding."
07x09,Unknown,Boogie-boarding.
07x09,Unknown,"Hey, Lily, can I talk to you for just a second?"
07x09,Unknown,Come here.
07x09,Unknown,"Marshall, if I'm in here to brush your teeth, I swear to..."
07x09,Unknown,I'm sorry that I've been so needy lately.
07x09,Unknown,I know that you need some time alone.
07x09,Unknown,So... I'll be in the other room.
07x09,Unknown,You're not going anywhere.
07x09,Unknown,Mmm... Hey...
07x09,Unknown,"And the funny thing is, after that night, we'll never be alone again."
07x09,Unknown,You made that in my bathroom?
07x09,Unknown,Whoops.
07x09,Unknown,"Wow, a hurricane baby."
07x09,Unknown,"Oh, man, Hurricane Eriksen would be a sweet name."
07x09,Unknown,It would be a crazy sweet name!
07x09,Unknown,"Thanks, Ted."
07x09,Unknown,"Anyway, the next day, after the danger had passed..."
07x09,Unknown,It's closed.
07x09,Unknown,Now what?
07x09,Unknown,A Boy Scout is always prepared.
07x09,Unknown,Hey!
07x09,Unknown,Nice!
07x09,Unknown,To surviving the hurricane.
07x09,Unknown,Yay!
07x09,Unknown,I love you guys. Love you.
07x09,Unknown,"I did finally make it up here to the house later that week only to find that a falling oak tree had landed in the living room. If we'd been here, it would have crushed us like bugs. You see, kids, there's no way of knowing for sure where the safest place is... so the best you can hope for is to have some good company."
07x09,Unknown,"Guys, how far do you think I can boogie-board on this thing?"
07x09,Unknown,So far!
07x09,Unknown,"Marshall, your insurance doesn't kick in till tomorrow."
07x09,Unknown,"Yeah, well, you know what?"
07x09,Unknown,Life kicks in right now.
07x09,Unknown,♪ ♪
07x09,Unknown,"Don't worry, he wasn't hurt..."
07x09,Unknown,the first time. I have splints! The second time he went through the front window of Maclaren's.
07x09,Unknown,"Hence the ""No Boogie-boarding"" sign."
07x09,Unknown,"All right, guys, I gotta go."
07x09,Unknown,"Barney, good luck with Nora's parents."
